HolderAddress,Balance_2021-04-14_23-2,Balance_2021-04-16_22-6,Balance_2021-04-18_13-35,Balance_2021-04-19_19-43,Balance_2021-04-20_18-20,Balance_2021-04-21_18-36,Balance_2021-04-22_18-49,Balance_2021-04-24_10-3,Balance_2021-04-25_19-15,Balance_2021-04-26_21-46,Balance_2021-04-27_20-36,Balance_2021-04-28_21-34,Balance_2021-05-01_10-20,Balance_2021-05-04_21-53,Balance_2021-05-05_19-29,Balance_2021-05-09_10-51,Balance_2021-07-18_13-49
0x844afe78745d6921f3d44483e9e63e90811c5e52,10060.70156619,10060.70156619,10060.70156619,10060.70156619,10060.70156619,10060.70156619,10060.70156619,10060.70156619,10060.70156619,10060.70156619,10060.70156619,10060.70156619,10060.70156619,10060.70156619,10060.70156619,10060.70156619,10060.70156619
0x77e71da9cb95be16800d29416d94fb0fc45fbda0,10057.16999237,10057.16999237,10057.16999237,10057.16999237,10057.16999237,10057.16999237,10057.16999237,10057.16999237,10057.16999237,10057.16999237,10057.16999237,10057.16999237,10057.16999237,10057.16999237,10057.16999237,10057.16999237,10057.16999237
0x428a94d3e92e6876bce38cb80415857caee7b8d7,10055.37324406,10055.37324406,10055.37324406,10055.37324406,10055.37324406,10055.37324406,10055.37324406,10055.37324406,10055.37324406,10055.37324406,10055.37324406,10055.37324406,10055.37324406,10055.37324406,10055.37324406,10055.37324406,10055.37324406
0x68511d697adea149ad98e8e9bdc0d2ee9a5b3098,10054.54303303,10054.54303303,10054.54303303,10054.54303303,10054.54303303,10054.54303303,10054.54303303,10054.54303303,10054.54303303,10054.54303303,10054.54303303,10054.54303303,10054.54303303,10054.54303303,10054.54303303,10054.54303303,10054.54303303
0xedbf73a9d1b2b5b63d0ded99b4006d19366e29db,10052.90138767,10052.90138767,10052.90138767,10052.90138767,10052.90138767,10052.90138767,10052.90138767,17702.85718378,17702.85718378,17702.85718378,17702.85718378,17702.85718378,17702.85718378,17702.85718378,17702.85718378,17702.85718378,17702.85718378
0x17ee0dcc115793e00c56e613c693f252cb1a1681,10052.73292566,10052.73292566,10052.73292566,10052.73292566,10052.73292566,10052.73292566,10052.73292566,10052.73292566,10052.73292566,10052.73292566,10052.73292566,10052.73292566,10052.73292566,10052.73292566,10052.73292566,10052.73292566,10052.73292566
0xfe1ac70318c4b24f451420e0a174d31fb15229bb,10051.42343644,10051.42343644,10051.42343644,10051.42343644,10051.42343644,10051.42343644,10051.0,17228.18422664,17228.18422664,17228.18422664,17228.18422664,17228.18422664,17228.18422664,0.0,0.0,0.0,468.5940826
0x39d0972b5abf71ce57562fc7dbe3d49809609dc5,10049.63670421,10049.63670421,10049.63670421,10049.63670421,10049.63670421,10049.63670421,10049.63670421,10049.63670421,10049.63670421,10049.63670421,10049.63670421,10049.63670421,10049.63670421,10049.63670421,10049.63670421,10049.63670421,10049.63670421
0x3a73792bac57f01251e9a19a897599372d007363,10048.32787076,10048.32787076,10048.32787076,10048.32787076,10048.32787076,10048.32787076,10048.32787076,10048.32787076,10048.32787076,10048.32787076,10048.32787076,10048.32787076,10048.32787076,10048.32787076,10048.32787076,10048.32787076,10048.32787076
0x4e000f88cf6f2d9e3a7cbeddfbe957f276f4336f,10040.69394844,10040.69394844,10040.69394844,10040.69394844,10040.69394844,10040.69394844,10040.69394844,10040.69394844,10040.69394844,10040.69394844,10040.69394844,10040.69394844,10040.69394844,10040.69394844,10040.69394844,10040.69394844,10040.69394844
